Unnamed: 0,ID,int_rc,NoPaiFull,NoPaidLoan,NewLoanApplication,monto_cobrar,acepta,pagado
713,10714,0.26,0.0,0.0,50346.0,70987.9,0,70987.9
714,10715,0.24,0.16173881,0.22188744238535,78092.0,108547.9,1,90991.49182600099
715,10716,0.23,0.16811042,0.2323950048755268,40922.0,56472.4,1,46978.801117592004
716,10717,0.25,0.15875575,0.2170227166485833,121387.0,169941.8,1,142962.56208464998
717,10718,0.24,0.15742956,0.2148710486449061,31576.0,43890.6,1,36980.922153864
718,10719,0.23,0.1634437,0.2246833297412259,77756.0,107303.3,1,89765.25162579
719,10720,0.26,0.0,0.0,121320.0,171061.2,0,171061.2
720,10721,0.25,0.0,0.0,173151.0,242411.4,0,242411.4
721,10722,0.26,0.0,0.0,78348.0,110470.7,0,110470.7
722,10723,0.25,0.0,0.0,36380.0,50932.0,0,50932.0
723,10724,0.23,0.1532422,0.2081215313280846,62370.0,86070.6,1,72880.95190068001
724,10725,0.24,0.0,0.0,20584.0,28611.8,0,28611.8
725,10726,0.25,0.0,0.0,28888.0,40443.2,0,40443.2
726,10727,0.25,0.0,0.0,130728.0,183019.2,0,183019.2
727,10728,0.23,0.15316081,0.2079910018099186,11664.0,16096.3,1,13630.977653996999
728,10729,0.21,0.16563106,0.2282871639493195,48945.0,66565.2,1,55539.935364888
729,10730,0.23,0.15422308,0.2096965970648618,239364.0,330322.3,1,279378.977501316
730,10731,0.25,0.0,0.0,57750.0,80850.0,0,80850.0
731,10732,0.23,0.15863998,0.216834616172991,15631.0,21570.8,1,18148.808719416
732,10733,0.23,0.15909939,0.2175813601800097,11288.0,15577.4,1,13099.045162214
733,10734,0.24,0.15791588,0.2156592882905806,248625.0,345588.8,1,291014.840529856
734,10735,0.23,0.16447483,0.2263798402386846,101894.0,140613.7,1,117486.28559682901
735,10736,0.26,0.15789653,0.2156279079339265,13658.0,19257.8,1,16217.060204565998
736,10737,0.24,0.16580357,0.2285721907249111,317163.0,440856.6,1,367761.001861938
737,10738,0.25,0.0,0.0,47035.0,65849.0,0,65849.0
738,10739,0.25,0.15484169,0.210691821157151,51389.0,71944.6,1,60804.576549626
739,10740,0.25,0.0,0.0,16362.0,22906.8,0,22906.8
740,10741,0.25,0.0,0.0,276808.0,387531.2,0,387531.2
741,10742,0.23,0.16349164,0.2247621123595225,33313.0,45971.9,1,38455.878675084
742,10743,0.25,0.0,0.0,45364.0,63509.6,0,63509.6
743,10744,0.23,0.15695117,0.2140965494252568,336946.0,464985.5,1,392005.481741965
744,10745,0.25,0.0,0.0,85911.0,120275.4,0,120275.4
745,10746,0.22,0.15864503,0.2168428202189142,96832.0,132659.8,1,111613.982049206
746,10747,0.25,0.16782984,0.2319289074244143,85610.0,119854.0,1,99738.92235664
747,10748,0.26,0.0,0.0,130283.0,183699.0,0,183699.0
748,10749,0.24,0.16661571,0.229915620919612,71730.0,99704.7,1,83092.330619163
749,10750,0.26,0.0,0.0,65088.0,91774.1,0,91774.1
750,10751,0.25,0.0,0.0,7260.0,10164.0,0,10164.0
751,10752,0.25,0.0,0.0,261240.0,365736.0,0,365736.0
752,10753,0.23,0.16615975,0.2291610563294349,109604.0,151253.5,1,126121.25625337499
753,10754,0.24,0.0,0.0,121000.0,168190.0,0,168190.0
754,10755,0.25,0.0,0.0,236190.0,330666.0,0,330666.0
755,10756,0.25,0.16928372,0.2343474934667224,16608.0,23251.2,1,19315.150369536
756,10757,0.26,0.0,0.0,48576.0,68492.2,0,68492.2
757,10758,0.25,0.165718,0.2284307943836737,122208.0,171091.2,1,142738.3085184
758,10759,0.27,0.0,0.0,7200.0,10224.0,0,10224.0
759,10760,0.24,0.0,0.0,116559.0,162017.0,0,162017.0
760,10761,0.24,0.0,0.0,40512.0,56311.7,0,56311.7
761,10762,0.24,0.16464028,0.2266524438118705,70300.0,97717.0,1,81628.84575924001
762,10763,0.23,0.15748176,0.2149556121182611,25083.0,34614.5,1,29163.34761848
763,10764,0.26,0.0,0.0,29858.0,42099.8,0,42099.8
764,10765,0.26,0.0,0.0,81070.0,114308.7,0,114308.7
765,10766,0.23,0.1609129,0.2205370991879151,204516.0,282232.1,1,236817.31431591
766,10767,0.23,0.15797067,0.215748150364311,241640.0,333463.2,1,280785.794875656
767,10768,0.24,0.15468724,0.2104432044773582,161445.0,224408.6,1,189695.453033736
768,10769,0.25,0.0,0.0,235270.0,329378.0,0,329378.0
769,10770,0.23,0.16788454,0.2320197499995973,21876.0,30188.9,1,25120.650410394002
770,10771,0.28,0.0,0.0,55165.0,78886.0,0,78886.0
771,10772,0.24,0.0,0.0,383460.0,533009.4,0,533009.4
772,10773,0.26,0.0,0.0,297103.0,418915.2,0,418915.2
773,10774,0.25,0.0,0.0,15040.0,21056.0,0,21056.0
774,10775,0.23,0.15043446,0.2036330581393402,327693.0,452216.3,1,384187.385106302
775,10776,0.22,0.15990266,0.2188889908876511,338289.0,463455.9,1,389348.06879730604
776,10777,0.25,0.0,0.0,232288.0,325203.2,0,325203.2
777,10778,0.26,0.0,0.0,70828.0,99867.5,0,99867.5
778,10779,0.23,0.16804828,0.2322917512569119,6498.0,8967.2,1,7460.2774635840005
779,10780,0.22,0.16399267,0.2255860250651153,122432.0,167731.8,1,140225.014274094
780,10781,0.26,0.0,0.0,347644.0,490178.0,0,490178.0
781,10782,0.23,0.16416746,0.2258736887654553,135360.0,186796.8,1,156130.84380787198
782,10783,0.25,0.15586716,0.2123448176711143,237804.0,332925.6,1,281033.432236704
783,10784,0.21,0.15180689,0.2058233218848005,178434.0,242670.2,1,205831.191642322
784,10785,0.26,0.0,0.0,31584.0,44533.4,0,44533.4
785,10786,0.24,0.16758972,0.2315302713464807,165927.0,230638.5,1,191985.85836378
786,10787,0.25,0.0,0.0,212364.0,297309.6,0,297309.6
787,10788,0.22,0.16143079,0.221383525994235,76544.0,104865.3,1,87936.811777413
788,10789,0.23,0.15341663,0.2084013586281524,66300.0,91494.0,1,77457.29885478
789,10790,0.22,0.1541763,0.2096213962791537,147152.0,201598.2,1,170516.53543734
790,10791,0.24,0.0,0.0,268974.0,373873.9,0,373873.9
791,10792,0.26,0.16947936,0.2346735946261371,63462.0,89481.4,1,74316.149596096
792,10793,0.22,0.16709694,0.2307129007306083,146454.0,200642.0,1,167115.33576452002
793,10794,0.26,0.0,0.0,207624.0,292749.8,0,292749.8
794,10795,0.22,0.16582291,0.2286041522669962,108300.0,148371.0,1,123767.68902039001
795,10796,0.25,0.0,0.0,21400.0,29960.0,0,29960.0
796,10797,0.24,0.1530216,0.2077678013984771,105791.0,147049.5,1,124547.7502308
797,10798,0.23,0.15537764,0.21155523990627,55172.0,76137.4,1,64307.350472264
798,10799,0.22,0.15342464,0.2084142113467607,282900.0,387573.0,1,328109.75200128
799,10800,0.25,0.0,0.0,88455.0,123837.0,0,123837.0
800,10801,0.25,0.0,0.0,92386.0,129340.4,0,129340.4
801,10802,0.26,0.0,0.0,373787.0,527039.7,0,527039.7
802,10803,0.25,0.0,0.0,42154.0,59015.6,0,59015.6
803,10804,0.25,0.0,0.0,281333.0,393866.2,0,393866.2
804,10805,0.24,0.16657104,0.2298416604097846,22878.0,31800.4,1,26503.374299584
805,10806,0.23,0.16748251,0.2313523605371943,34488.0,47593.4,1,39622.337908566
806,10807,0.24,0.16157855,0.2216252130715405,236868.0,329246.5,1,276047.327937425
807,10808,0.23,0.16387504,0.2253925011400208,69472.0,95871.4,1,80160.470490144
808,10809,0.23,0.16677125,0.2301732117380732,25403.0,35056.1,1,29209.750382874998
809,10810,0.24,0.15228938,0.2065950135200618,100806.0,140120.3,1,118781.46638758598
810,10811,0.26,0.0,0.0,179151.0,252602.9,0,252602.9
811,10812,0.23,0.15449311,0.2101308441141147,70632.0,97472.2,1,82413.416683458
812,10813,0.24,0.16954279,0.2347793554589042,236067.0,328133.1,1,272500.498734651
813,10814,0.22,0.155335,0.2114865064848194,72657.0,99540.1,1,84078.0385665
814,10815,0.25,0.0,0.0,184393.0,258150.2,0,258150.2
815,10816,0.23,0.15650675,0.2133778337882372,47856.0,66041.3,1,55705.390771225
816,10817,0.25,0.0,0.0,102051.0,142871.4,0,142871.4
817,10818,0.24,0.0,0.0,17096.0,23763.4,0,23763.4
818,10819,0.24,0.15745284,0.2149087607155426,131175.0,182333.2,1,153624.319833712
819,10820,0.25,0.0,0.0,111708.0,156391.2,0,156391.2
820,10821,0.25,0.0,0.0,149472.0,209260.8,0,209260.8
821,10822,0.26,0.0,0.0,36890.0,52014.9,0,52014.9
822,10823,0.26,0.0,0.0,376675.0,531111.8,0,531111.8
823,10824,0.24,0.0,0.0,179504.0,249510.6,0,249510.6
824,10825,0.25,0.0,0.0,50518.0,70725.2,0,70725.2
825,10826,0.26,0.0,0.0,26094.0,36792.5,0,36792.5
826,10827,0.24,0.0,0.0,274596.0,381688.4,0,381688.4
827,10828,0.23,0.1679543,0.2321356206756431,281565.0,388559.7,1,323299.42757829
828,10829,0.23,0.16765486,0.2316383910164958,100062.0,138085.6,1,114934.87806398401
829,10830,0.26,0.0,0.0,29730.0,41919.3,0,41919.3
830,10831,0.26,0.0,0.0,55029.0,77590.9,0,77590.9
831,10832,0.23,0.16958405,0.2348481595277642,188235.0,259764.3,1,215712.417960585
832,10833,0.25,0.0,0.0,30501.0,42701.4,0,42701.4
833,10834,0.24,0.16461992,0.226618891846212,44828.0,62310.9,1,52053.284626872
834,10835,0.25,0.0,0.0,16080.0,22512.0,0,22512.0
835,10836,0.25,0.15822658,0.216163355454963,144229.0,201920.6,1,169971.394030452
836,10837,0.25,0.16568747,0.2283803534629882,88840.0,124376.0,1,103768.45523128001
837,10838,0.25,0.0,0.0,89583.0,125416.2,0,125416.2
838,10839,0.23,0.15943336,0.2181247211999753,35278.0,48683.6,1,40921.810075104004
839,10840,0.24,0.0,0.0,102492.0,142463.9,0,142463.9
840,10841,0.25,0.16596803,0.2288440268063104,93522.0,130930.8,1,109200.473057676
841,10842,0.24,0.16100183,0.2206823699031428,273294.0,379878.7,1,318717.534121979
842,10843,0.22,0.1624486,0.2230500599724388,14718.0,20163.7,1,16888.13516418
843,10844,0.23,0.15630509,0.2130519591495462,36393.0,50222.3,1,42372.298878493
844,10845,0.24,0.16743608,0.231275325983379,196130.0,272620.7,1,226974.158665144
845,10846,0.25,0.0,0.0,12958.0,18141.2,0,18141.2
846,10847,0.23,0.15166092,0.2055900312879609,90524.0,124923.1,1,105977.147724748
847,10848,0.27,0.0,0.0,166096.0,235856.3,0,235856.3
848,10849,0.24,0.15211208,0.2063113388854507,29680.0,41255.2,1,34979.785717184
849,10850,0.22,0.16307965,0.2240853594968743,49136.0,67316.3,1,56338.381356705
850,10851,0.25,0.0,0.0,80410.0,112574.0,0,112574.0
851,10852,0.24,0.0,0.0,134592.0,187082.9,0,187082.9
852,10853,0.26,0.0,0.0,256343.0,361443.6,0,361443.6
853,10854,0.23,0.15481955,0.2106561770329637,25040.0,34555.2,1,29205.379485839996
854,10855,0.21,0.15725556,0.2145892460589832,245658.0,334094.9,1,281556.619407356
855,10856,0.25,0.0,0.0,55740.0,78036.0,0,78036.0
856,10857,0.26,0.0,0.0,15246.0,21496.9,0,21496.9
857,10858,0.24,0.1633695,0.2245614103239122,45448.0,63172.7,1,52852.20758735
858,10859,0.26,0.0,0.0,15045.0,21213.4,0,21213.4
859,10860,0.24,0.15759708,0.2151424665052205,102839.0,142946.2,1,120418.29628290402
860,10861,0.24,0.15008138,0.2030707210532698,162848.0,226358.7,1,192386.473928994
861,10862,0.25,0.0,0.0,335202.0,469282.8,0,469282.8
862,10863,0.25,0.0,0.0,187291.0,262207.4,0,262207.4
863,10864,0.25,0.0,0.0,151947.0,212725.8,0,212725.8
864,10865,0.23,0.1672282,0.230930526225792,10380.0,14324.4,1,11928.95637192
865,10866,0.24,0.1625643,0.2232397603780206,73236.0,101798.0,1,85249.2793886
866,10867,0.24,0.0,0.0,152901.0,212532.4,0,212532.4
867,10868,0.24,0.16961817,0.2349050622892362,17588.0,24447.3,1,20300.593712559
868,10869,0.23,0.16010271,0.2192150381863954,98133.0,135423.5,1,113741.83065231501
869,10870,0.25,0.0,0.0,53952.0,75532.8,0,75532.8
870,10871,0.26,0.0,0.0,294300.0,414963.0,0,414963.0
871,10872,0.24,0.0,0.0,77502.0,107727.8,0,107727.8
872,10873,0.22,0.16376199,0.2252065634997864,116718.0,159903.7,1,133717.551879637
873,10874,0.26,0.0,0.0,374594.0,528177.5,0,528177.5
874,10875,0.23,0.16241962,0.223002552901251,156240.0,215611.2,1,180591.710828256
875,10876,0.24,0.16132735,0.2212143826318885,129181.0,179561.6,1,150593.40291024
876,10877,0.23,0.15208559,0.2062689658735721,113376.0,156458.9,1,132663.75588274898
877,10878,0.25,0.16654001,0.2297902884336413,57792.0,80908.8,1,67434.247638912
878,10879,0.26,0.0,0.0,145827.0,205616.1,0,205616.1
879,10880,0.25,0.16090345,0.2205216640445011,75600.0,105840.0,1,88809.978852
880,10881,0.26,0.0,0.0,110955.0,156446.6,0,156446.6
881,10882,0.23,0.16008466,0.2191856133976551,20124.0,27771.1,1,23325.372898674
882,10883,0.23,0.16145484,0.2214228581320532,89850.0,123993.0,1,103973.73002388
883,10884,0.25,0.0,0.0,345021.0,483029.4,0,483029.4
884,10885,0.23,0.16333795,0.2245095764771451,280619.0,387254.2,1,324000.89284310996
885,10886,0.24,0.0,0.0,138033.0,191865.9,0,191865.9
886,10887,0.24,0.15287545,0.2075335527697786,168528.0,234253.9,1,198442.229623245
887,10888,0.26,0.0,0.0,146663.0,206794.8,0,206794.8
888,10889,0.25,0.0,0.0,72584.0,101617.6,0,101617.6
889,10890,0.25,0.0,0.0,28600.0,40040.0,0,40040.0
890,10891,0.23,0.15167943,0.2056196096954243,51020.0,70407.6,1,59728.215364332005
891,10892,0.25,0.0,0.0,216780.0,303492.0,0,303492.0
892,10893,0.23,0.16273355,0.2235173551979779,290985.0,401559.3,1,336212.129575485
893,10894,0.24,0.16680837,0.2302347006294338,86240.0,119873.6,1,99877.680177968
894,10895,0.25,0.0,0.0,153008.0,214211.2,0,214211.2
895,10896,0.23,0.1641945,0.2259182010647214,50100.0,69138.0,1,57785.920658999996
896,10897,0.21,0.15379004,0.2090007851006622,213855.0,290842.8,1,246114.074154288
897,10898,0.24,0.0,0.0,12279.0,17067.8,0,17067.8
898,10899,0.25,0.0,0.0,12495.0,17493.0,0,17493.0
899,10900,0.24,0.16022295,0.2194110835727172,215208.0,299139.1,1,251210.15093765498
900,10901,0.24,0.0,0.0,63104.0,87714.6,0,87714.6
901,10902,0.25,0.0,0.0,72114.0,100959.6,0,100959.6
902,10903,0.25,0.0,0.0,38346.0,53684.4,0,53684.4
903,10904,0.26,0.0,0.0,138390.0,195129.9,0,195129.9
904,10905,0.23,0.0,0.0,202827.0,279901.3,0,279901.3
905,10906,0.26,0.0,0.0,47568.0,67070.9,0,67070.9
906,10907,0.25,0.0,0.0,191646.0,268304.4,0,268304.4
907,10908,0.25,0.0,0.0,244205.0,341887.0,0,341887.0
908,10909,0.22,0.16491593,0.2271068582352433,17682.0,24224.3,1,20229.327036901
909,10910,0.24,0.15142484,0.2052128959325182,73362.0,101973.2,1,86531.924505712
910,10911,0.25,0.0,0.0,204464.0,286249.6,0,286249.6
911,10912,0.24,0.16018479,0.2193488594949357,320670.0,445731.3,1,374331.925313073
912,10913,0.24,0.16638307,0.2295305236902997,121261.0,168552.8,1,140508.467678904
913,10914,0.25,0.0,0.0,7884.0,11037.6,0,11037.6
914,10915,0.26,0.0,0.0,56790.0,80073.9,0,80073.9
915,10916,0.23,0.16165492,0.2217501628327085,327960.0,452584.8,1,379422.24036278395
916,10917,0.25,0.0,0.0,65880.0,92232.0,0,92232.0
917,10918,0.27,0.0,0.0,37653.0,53467.3,0,53467.3
918,10919,0.24,0.0,0.0,45003.0,62554.2,0,62554.2
919,10920,0.26,0.0,0.0,87780.0,123769.8,0,123769.8
920,10921,0.25,0.0,0.0,138320.0,193648.0,0,193648.0
921,10922,0.23,0.15223613,0.2065098026647444,119275.0,164599.5,1,139541.509120065
922,10923,0.24,0.16130817,0.2211830244012272,358960.0,498954.4,1,418468.978822552
923,10924,0.22,0.16178456,0.2219623203313936,49540.0,67869.8,1,56889.514269712
924,10925,0.24,0.0,0.0,47671.0,66262.7,0,66262.7
925,10926,0.25,0.15635735,0.2131363943015445,66552.0,93172.8,1,78604.54789992001
926,10927,0.25,0.0,0.0,171076.0,239506.4,0,239506.4
927,10928,0.23,0.16791221,0.2320657072735077,58576.0,80834.9,1,67261.73329587099
928,10929,0.25,0.0,0.0,59052.0,82672.8,0,82672.8
929,10930,0.23,0.15133327,0.2050666702817488,92640.0,127843.2,1,108496.270496736
930,10931,0.24,0.15665342,0.2136149446411462,72748.0,101119.7,1,85278.953165626
931,10932,0.23,0.16376911,0.225218272551496,234024.0,322953.1,1,270063.35824125895
932,10933,0.25,0.16287178,0.2237441559430405,312664.0,437729.6,1,366435.800889312
933,10934,0.25,0.15479219,0.2106121315892714,139164.0,194829.6,1,164671.499539176
934,10935,0.25,0.0,0.0,38595.0,54033.0,0,54033.0
935,10936,0.25,0.0,0.0,188132.0,263384.8,0,263384.8
936,10937,0.24,0.15074268,0.2041243306563433,44352.0,61649.3,1,52356.119297876
937,10938,0.23,0.15295658,0.2076635776239191,219060.0,302302.8,1,256063.597587576
938,10939,0.25,0.0,0.0,46227.0,64717.8,0,64717.8
939,10940,0.24,0.16851777,0.2330722515861824,228960.0,318254.4,1,264622.878219312
940,10941,0.26,0.0,0.0,307800.0,433998.0,0,433998.0
941,10942,0.25,0.16005893,0.2191436709958711,273294.0,382611.6,1,321371.196698412
942,10943,0.24,0.1632699,0.2243977896815233,408744.0,568154.2,1,475391.72058142
943,10944,0.25,0.0,0.0,283905.0,397467.0,0,397467.0
944,10945,0.25,0.0,0.0,73740.0,103236.0,0,103236.0
945,10946,0.25,0.0,0.0,23982.0,33574.8,0,33574.8
946,10947,0.24,0.0,0.0,66242.0,92076.4,0,92076.4
947,10948,0.24,0.16904637,0.2339520744376554,161740.0,224818.6,1,186813.831761518
948,10949,0.24,0.16265324,0.2233856210299304,64568.0,89749.5,1,75151.45303661999
949,10950,0.24,0.15650883,0.2133811957984099,80245.0,111540.6,1,94083.51119650202
950,10951,0.25,0.0,0.0,65096.0,91134.4,0,91134.4
951,10952,0.25,0.16644722,0.2296366919920775,23968.0,33555.2,1,27970.030243455996
952,10953,0.24,0.16934662,0.2344523211354416,19565.0,27195.4,1,22589.950930452
953,10954,0.24,0.15642412,0.2132442881131215,198674.0,276156.9,1,232959.299935572
954,10955,0.24,0.0,0.0,50244.0,69839.2,0,69839.2
955,10956,0.23,0.16581942,0.2285983845368349,328814.0,453763.3,1,378520.53277671395
956,10957,0.25,0.0,0.0,44680.0,62552.0,0,62552.0
957,10958,0.24,0.1656667,0.2283460398859784,12522.0,17405.6,1,14522.071686479998
958,10959,0.21,0.15257855,0.2070579314460354,5982.0,8135.5,1,6894.197206475
959,10960,0.23,0.15223907,0.2065145069848878,73440.0,101347.2,1,85918.19652489599
960,10961,0.22,0.16663833,0.2299530760756012,274295.0,375784.1,1,313164.06513544696
961,10962,0.23,0.16260013,0.2232985174693182,220103.0,303742.1,1,254353.59505352698
962,10963,0.25,0.0,0.0,79410.0,111174.0,0,111174.0
963,10964,0.24,0.16299458,0.2239457027649833,66620.0,92601.8,1,77508.208501756
964,10965,0.25,0.0,0.0,331092.0,463528.8,0,463528.8
965,10966,0.24,0.0,0.0,258384.0,359153.8,0,359153.8
966,10967,0.24,0.0,0.0,149541.0,207862.0,0,207862.0
967,10968,0.24,0.16944383,0.2346143602786069,42616.0,59236.2,1,49198.991397354
968,10969,0.26,0.0,0.0,37886.0,53419.3,0,53419.3
969,10970,0.24,0.1683413,0.2327787769189452,213430.0,296667.7,1,246726.27371399
970,10971,0.24,0.0,0.0,359961.0,500345.8,0,500345.8
971,10972,0.24,0.0,0.0,155116.0,215611.2,0,215611.2
972,10973,0.24,0.0,0.0,244500.0,339855.0,0,339855.0
973,10974,0.24,0.15182701,0.2058554841507037,46425.0,64530.7,1,54733.196765793
974,10975,0.25,0.0,0.0,42009.0,58812.6,0,58812.6
975,10976,0.23,0.15290245,0.2075768221735501,92014.0,126979.3,1,107563.853930715
976,10977,0.23,0.0,0.0,36630.0,50549.4,0,50549.4
977,10978,0.22,0.15558569,0.211890705049752,29184.0,39982.1,1,33761.457383851
978,10979,0.23,0.15444358,0.2100511719844786,67032.0,92504.2,1,78217.520186964
979,10980,0.24,0.16827123,0.2326622830421028,337158.0,468649.6,1,389789.35536899196
980,10981,0.22,0.1545177,0.210170402147981,198048.0,271325.8,1,229401.16143334
981,10982,0.24,0.16724224,0.2309538082238945,95424.0,132639.4,1,110456.489631744
982,10983,0.23,0.1588959,0.217250498481698,183500.0,253230.0,1,212992.791243
983,10984,0.25,0.0,0.0,338400.0,473760.0,0,473760.0
984,10985,0.26,0.0,0.0,241136.0,340001.8,0,340001.8
985,10986,0.24,0.15628122,0.2130133964779117,23264.0,32337.0,1,27283.33418886
986,10987,0.27,0.0,0.0,42050.0,59711.0,0,59711.0
987,10988,0.24,0.0,0.0,260644.0,362295.2,0,362295.2
988,10989,0.23,0.16180952,0.2220031752209832,255366.0,352405.1,1,295382.59992344794
989,10990,0.26,0.0,0.0,41910.0,59093.1,0,59093.1
990,10991,0.24,0.0,0.0,25305.0,35174.0,0,35174.0
991,10992,0.26,0.0,0.0,70155.0,98918.5,0,98918.5
992,10993,0.24,0.16161478,0.2216844865180234,11556.0,16062.8,1,13466.814111815998
993,10994,0.23,0.16470526,0.2267595375974712,137904.0,190307.5,1,158962.85373255
994,10995,0.24,0.16381283,0.2252901757629216,27001.0,37531.4,1,31383.275152138
995,10996,0.25,0.0,0.0,6573.0,9202.2,0,9202.2
996,10997,0.26,0.0,0.0,43430.0,61236.3,0,61236.3
997,10998,0.26,0.0,0.0,209580.0,295507.8,0,295507.8
998,10999,0.25,0.0,0.0,130599.0,182838.6,0,182838.6
999,11000,0.23,0.1546739,0.2104217354698973,176670.0,243804.6,1,206094.39168005998
1000,11001,0.26,0.16815832,0.2324746074277019,32355.0,45620.5,1,37949.03336244
1001,11002,0.25,0.0,0.0,25440.0,35616.0,0,35616.0
1002,11003,0.24,0.15403044,0.2093869736873274,57343.0,79706.8,1,67429.526525008
1003,11004,0.23,0.16220316,0.2226478128038773,106856.0,147461.3,1,123542.61116229199
1004,11005,0.22,0.15371145,0.2088745824340882,9100.0,12467.0,1,10550.67935285
1005,11006,0.24,0.15548867,0.2117342469520214,155023.0,215482.0,1,181976.99041106
1006,11007,0.25,0.0,0.0,193732.0,271224.8,0,271224.8
1007,11008,0.26,0.0,0.0,188652.0,265999.3,0,265999.3
1008,11009,0.23,0.15451904,0.2101725578775896,60280.0,83186.4,1,70332.51733094399
1009,11010,0.25,0.0,0.0,381003.0,533404.2,0,533404.2
1010,11011,0.26,0.0,0.0,31182.0,43966.6,0,43966.6
1011,11012,0.24,0.16637687,0.2295202635512284,61362.0,85293.2,1,71102.384351716
1012,11013,0.27,0.0,0.0,105259.0,149467.8,0,149467.8
1013,11014,0.23,0.15131734,0.2050412353187466,206420.0,284859.6,1,241755.403054536
1014,11015,0.24,0.15914267,0.2176517513381254,156780.0,217924.2,1,183243.160954386
1015,11016,0.22,0.16780266,0.2318837729041526,33812.0,46322.4,1,38549.378062416
1016,11017,0.22,0.1506649,0.2040003233117293,44472.0,60926.6,1,51747.09990366
1017,11018,0.24,0.0,0.0,241978.0,336349.4,0,336349.4
1018,11019,0.23,0.16975076,0.2351262302871846,96131.0,132660.8,1,110141.52837779198
1019,11020,0.25,0.0,0.0,148896.0,208454.4,0,208454.4
1020,11021,0.27,0.0,0.0,153738.0,218308.0,0,218308.0
1021,11022,0.23,0.15164211,0.2055599748120455,48320.0,66681.6,1,56569.861477824
1022,11023,0.24,0.0,0.0,120836.0,167962.0,0,167962.0
1023,11024,0.21,0.16654077,0.2297915466123039,58626.0,79731.4,1,66452.87125082199
1024,11025,0.25,0.0,0.0,333523.0,466932.2,0,466932.2
1025,11026,0.25,0.16577704,0.2285283493036442,230040.0,322056.0,1,268666.50960576
1026,11027,0.24,0.15168591,0.2056299648400274,154494.0,214746.7,1,182172.65139100302
1027,11028,0.25,0.16732047,0.2310835484330926,142780.0,199892.0,1,166445.97661076
1028,11029,0.24,0.16759183,0.231533773268948,85745.0,119185.6,1,99211.06718635201
1029,11030,0.24,0.16852398,0.2330825812631374,37374.0,51949.9,1,43195.096091398
1030,11031,0.26,0.0,0.0,48464.0,68334.2,0,68334.2
1031,11032,0.23,0.0,0.0,137055.0,189135.9,0,189135.9
1032,11033,0.26,0.0,0.0,148455.0,209321.6,0,209321.6
1033,11034,0.22,0.15244755,0.2068481809001907,60944.0,83493.3,1,70764.950973585
1034,11035,0.24,0.16934347,0.234447071041505,134976.0,187616.6,1,155844.95392639798
1035,11036,0.23,0.16811848,0.2324083987344735,33285.0,45933.3,1,38211.063422616004
1036,11037,0.24,0.1640956,0.2257554093506386,134444.0,186877.2,1,156211.47373968002
1037,11038,0.24,0.16193493,0.222208484956902,118389.0,164560.7,1,137912.574564749
1038,11039,0.25,0.0,0.0,50285.0,70399.0,0,70399.0
1039,11040,0.25,0.0,0.0,171380.0,239932.0,0,239932.0
1040,11041,0.23,0.1576227,0.2151839858457724,155694.0,214857.7,1,180991.24921021002
1041,11042,0.26,0.0,0.0,71946.0,101443.9,0,101443.9
1042,11043,0.25,0.0,0.0,117693.0,164770.2,0,164770.2
1043,11044,0.23,0.15965566,0.2184866372753817,210392.0,290341.0,1,243986.41601994002
1044,11045,0.23,0.15341517,0.2083990159615781,387360.0,534556.8,1,452547.67765334406
1045,11046,0.26,0.0,0.0,247299.0,348691.6,0,348691.6
1046,11047,0.25,0.16588195,0.2287017317273016,249620.0,349468.0,1,291497.5666974
1047,11048,0.25,0.0,0.0,26027.0,36437.8,0,36437.8
1048,11049,0.25,0.0,0.0,60450.0,84630.0,0,84630.0
1049,11050,0.25,0.0,0.0,51776.0,72486.4,0,72486.4
1050,11051,0.23,0.16440563,0.2262658549267152,36636.0,50557.7,1,42245.729480149
1051,11052,0.27,0.0,0.0,162123.0,230214.7,0,230214.7
1052,11053,0.23,0.15617229,0.2128374446248037,276810.0,381997.8,1,322340.328799038
1053,11054,0.24,0.15598,0.2125269543375749,356184.0,495095.8,1,417870.757116
1054,11055,0.23,0.15810803,0.2159709808136072,282849.0,390331.6,1,328617.039677252
1055,11056,0.24,0.16015585,0.2193016734116681,319820.0,444549.8,1,373352.54891367
1056,11057,0.25,0.0,0.0,116712.0,163396.8,0,163396.8
1057,11058,0.25,0.16889998,0.2337083050485305,105510.0,147714.0,1,122765.10835428
